37 1 0 362 15 0 0 Look
37 0 0 365 4 0 0 Chase
37 0 0 366 4 0 0 Chase
37 1 0 367 4 0 0 Chase
37 1 0 368 4 0 0 Chase
37 2 0 369 4 0 0 Chase
37 2 0 370 4 0 0 Chase
37 3 0 371 4 0 0 Chase
37 3 0 372 4 0 0 Chase
37 4 0 373 4 0 0 Chase
37 4 0 374 4 0 0 Chase
37 5 0 375 4 0 0 Chase
37 5 0 364 4 0 0 Chase
37 6 0 377 20 0 0 FatRaise
37 7 1 378 10 0 0 FatAttack1
37 8 0 379 5 0 0 FaceTarget
37 6 0 380 5 0 0 FaceTarget
37 7 1 381 10 0 0 FatAttack2
37 8 0 382 5 0 0 FaceTarget
37 6 0 383 5 0 0 FaceTarget
37 7 1 384 10 0 0 FatAttack3
37 8 0 385 5 0 0 FaceTarget
37 6 0 364 5 0 0 FaceTarget
37 9 0 387 3 0 0 NULL
37 9 0 364 3 0 0 Pain
37 10 0 389 6 0 0 NULL
37 11 0 390 6 0 0 Scream
37 12 0 391 6 0 0 Fall
37 13 0 392 6 0 0 NULL
37 14 0 393 6 0 0 NULL
37 15 0 394 6 0 0 NULL
37 16 0 395 6 0 0 NULL
37 17 0 396 6 0 0 NULL
37 18 0 397 6 0 0 NULL
37 19 0 0 -1 0 0 BossDeath
37 17 0 399 5 0 0 NULL
37 16 0 400 5 0 0 NULL
37 15 0 401 5 0 0 NULL
37 14 0 402 5 0 0 NULL
37 13 0 403 5 0 0 NULL
37 12 0 404 5 0 0 NULL
37 11 0 405 5 0 0 NULL
37 10 0 364 5 0 0 NULL
38 0 0 407 10 0 0 Look
38 1 0 406 10 0 0 Look
38 0 0 409 3 0 0 Chase
38 0 0 410 3 0 0 Chase
38 1 0 411 3 0 0 Chase
38 1 0 412 3 0 0 Chase
38 2 0 413 3 0 0 Chase
38 2 0 414 3 0 0 Chase
38 3 0 415 3 0 0 Chase
38 3 0 408 3 0 0 Chase
38 4 0 417 10 0 0 FaceTarget
38 5 1 418 4 0 0 CPosAttack
38 4 1 419 4 0 0 CPosAttack
38 5 0 417 1 0 0 CPosRefire
38 6 0 421 3 0 0 NULL
38 6 0 408 3 0 0 Pain
38 7 0 423 5 0 0 NULL
38 8 0 424 5 0 0 Scream
38 9 0 425 5 0 0 Fall
38 10 0 426 5 0 0 NULL
38 11 0 427 5 0 0 NULL
38 12 0 428 5 0 0 NULL
38 13 0 0 -1 0 0 NULL
38 14 0 430 5 0 0 NULL
38 15 0 431 5 0 0 XScream
38 16 0 432 5 0 0 Fall
38 17 0 433 5 0 0 NULL
38 18 0 434 5 0 0 NULL
38 19 0 0 -1 0 0 NULL
38 13 0 436 5 0 0 NULL
38 12 0 437 5 0 0 NULL
38 11 0 438 5 0 0 NULL
38 10 0 439 5 0 0 NULL
38 9 0 440 5 0 0 NULL
38 8 0 441 5 0 0 NULL
38 7 0 408 5 0 0 NULL
0 0 0 443 10 0 0 Look
0 1 0 442 10 0 0 Look
0 0 0 445 3 0 0 Chase
0 0 0 446 3 0 0 Chase
0 1 0 447 3 0 0 Chase
0 1 0 448 3 0 0 Chase
0 2 0 449 3 0 0 Chase
0 2 0 450 3 0 0 Chase
0 3 0 451 3 0 0 Chase
0 3 0 444 3 0 0 Chase
0 4 0 453 8 0 0 FaceTarget
0 5 0 454 8 0 0 FaceTarget
0 6 0 444 6 0 0 TroopAttack
0 7 0 456 2 0 0 NULL
0 7 0 444 2 0 0 Pain
0 8 0 458 8 0 0 NULL
0 9 0 459 8 0 0 Scream
0 10 0 460 6 0 0 NULL
0 11 0 461 6 0 0 Fall
0 12 0 0 -1 0 0 NULL
0 13 0 463 5 0 0 NULL
0 14 0 464 5 0 0 XScream
0 15 0 465 5 0 0 NULL
0 16 0 466 5 0 0 Fall
0 17 0 467 5 0 0 NULL
0 18 0 468 5 0 0 NULL
0 19 0 469 5 0 0 NULL
0 20 0 0 -1 0 0 NULL
0 12 0 471 8 0 0 NULL
0 11 0 472 8 0 0 NULL
0 10 0 473 6 0 0 NULL
0 9 0 474 6 0 0 NULL
0 8 0 444 6 0 0 NULL
39 0 0 476 10 0 0 Look
39 1 0 475 10 0 0 Look
39 0 0 478 2 0 0 Chase
39 0 0 479 2 0 0 Chase
39 1 0 480 2 0 0 Chase
39 1 0 481 2 0 0 Chase
39 2 0 482 2 0 0 Chase
39 2 0 483 2 0 0 Chase
39 3 0 484 2 0 0 Chase
39 3 0 477 2 0 0 Chase
39 4 0 486 8 0 0 FaceTarget
39 5 0 487 8 0 0 FaceTarget
39 6 0 477 8 0 0 SargAttack
39 7 0 489 2 0 0 NULL
39 7 0 477 2 0 0 Pain
39 8 0 491 8 0 0 NULL
39 9 0 492 8 0 0 Scream
39 10 0 493 4 0 0 NULL
39 11 0 494 4 0 0 Fall
39 12 0 495 4 0 0 NULL
39 13 0 0 -1 0 0 NULL
39 13 0 497 5 0 0 NULL
39 12 0 498 5 0 0 NULL
39 11 0 499 5 0 0 NULL
39 10 0 500 5 0 0 NULL
39 9 0 501 5 0 0 NULL
39 8 0 477 5 0 0 NULL
40 0 0 502 10 0 0 Look
40 0 0 503 3 0 0 Chase
40 1 0 505 5 0 0 FaceTarget
40 2 0 506 5 0 0 FaceTarget
40 3 1 503 5 0 0 HeadAttack
40 4 0 508 3 0 0 NULL
40 4 0 509 3 0 0 Pain
40 5 0 503 6 0 0 NULL
40 6 0 511 8 0 0 NULL
40 7 0 512 8 0 0 Scream
40 8 0 513 8 0 0 NULL
40 9 0 514 8 0 0 NULL
40 10 0 515 8 0 0 Fall
40 11 0 0 -1 0 0 NULL
40 11 0 517 8 0 0 NULL
40 10 0 518 8 0 0 NULL
40 9 0 519 8 0 0 NULL
40 8 0 520 8 0 0 NULL
40 7 0 521 8 0 0 NULL
40 6 0 503 8 0 0 NULL
41 0 1 523 4 0 0 NULL
41 1 1 522 4 0 0 NULL
41 2 1 525 6 0 0 NULL
41 3 1 526 6 0 0 NULL
41 4 1 0 6 0 0 NULL
42 0 0 528 10 0 0 Look
42 1 0 527 10 0 0 Look
42 0 0 530 3 0 0 Chase
42 0 0 531 3 0 0 Chase
42 1 0 532 3 0 0 Chase
42 1 0 533 3 0 0 Chase
42 2 0 534 3 0 0 Chase
42 2 0 535 3 0 0 Chase
42 3 0 536 3 0 0 Chase
42 3 0 529 3 0 0 Chase
42 4 0 538 8 0 0 FaceTarget
42 5 0 539 8 0 0 FaceTarget
42 6 0 529 8 0 0 BruisAttack
42 7 0 541 2 0 0 NULL
42 7 0 529 2 0 0 Pain
42 8 0 543 8 0 0 NULL
42 9 0 544 8 0 0 Scream
42 10 0 545 8 0 0 NULL
42 11 0 546 8 0 0 Fall
42 12 0 547 8 0 0 NULL
42 13 0 548 8 0 0 NULL
42 14 0 0 -1 0 0 BossDeath
42 14 0 550 8 0 0 NULL
42 13 0 551 8 0 0 NULL
42 12 0 552 8 0 0 NULL
42 11 0 553 8 0 0 NULL
42 10 0 554 8 0 0 NULL
42 9 0 555 8 0 0 NULL
42 8 0 529 8 0 0 NULL
43 0 0 557 10 0 0 Look
43 1 0 556 10 0 0 Look
43 0 0 559 3 0 0 Chase
43 0 0 560 3 0 0 Chase
43 1 0 561 3 0 0 Chase
43 1 0 562 3 0 0 Chase
43 2 0 563 3 0 0 Chase
43 2 0 564 3 0 0 Chase
43 3 0 565 3 0 0 Chase
43 3 0 558 3 0 0 Chase
43 4 0 567 8 0 0 FaceTarget
43 5 0 568 8 0 0 FaceTarget
43 6 0 558 8 0 0 BruisAttack
43 7 0 570 2 0 0 NULL
43 7 0 558 2 0 0 Pain
43 8 0 572 8 0 0 NULL
43 9 0 573 8 0 0 Scream
43 10 0 574 8 0 0 NULL
43 11 0 575 8 0 0 Fall
43 12 0 576 8 0 0 NULL
43 13 0 577 8 0 0 NULL
43 14 0 0 -1 0 0 NULL
43 14 0 579 8 0 0 NULL
43 13 0 580 8 0 0 NULL
43 12 0 581 8 0 0 NULL
43 11 0 582 8 0 0 NULL
43 10 0 583 8 0 0 NULL
43 9 0 584 8 0 0 NULL
43 8 0 558 8 0 0 NULL
44 0 1 586 10 0 0 Look
44 1 1 585 10 0 0 Look
44 0 1 588 6 0 0 Chase
44 1 1 587 6 0 0 Chase
44 2 1 590 10 0 0 FaceTarget
44 3 1 591 4 0 0 SkullAttack
44 2 1 592 4 0 0 NULL
44 3 1 591 4 0 0 NULL
44 4 1 594 3 0 0 NULL
44 4 1 587 3 0 0 Pain
44 5 1 596 6 0 0 NULL
44 6 1 597 6 0 0 Scream
44 7 1 598 6 0 0 NULL
44 8 1 599 6 0 0 Fall
44 9 0 600 6 0 0 NULL
44 10 0 0 6 0 0 NULL
45 0 0 602 10 0 0 Look
45 1 0 601 10 0 0 Look
45 0 0 604 3 0 0 Metal
45 0 0 605 3 0 0 Chase
45 1 0 606 3 0 0 Chase
45 1 0 607 3 0 0 Chase
45 2 0 608 3 0 0 Metal
45 2 0 609 3 0 0 Chase
45 3 0 610 3 0 0 Chase
45 3 0 611 3 0 0 Chase
45 4 0 612 3 0 0 Metal
45 4 0 613 3 0 0 Chase
45 5 0 614 3 0 0 Chase
45 5 0 603 3 0 0 Chase
45 0 1 616 20 0 0 FaceTarget
45 6 1 617 4 0 0 SPosAttack
45 7 1 618 4 0 0 SPosAttack
45 7 1 616 1 0 0 SpidRefire
45 8 0 620 3 0 0 NULL
45 8 0 603 3 0 0 Pain
45 9 0 622 20 0 0 Scream
45 10 0 623 10 0 0 Fall
45 11 0 624 10 0 0 NULL
45 12 0 625 10 0 0 NULL
45 13 0 626 10 0 0 NULL
45 14 0 627 10 0 0 NULL
45 15 0 628 10 0 0 NULL
45 16 0 629 10 0 0 NULL
45 17 0 630 10 0 0 NULL
45 18 0 631 30 0 0 NULL
45 18 0 0 -1 0 0 BossDeath
46 0 0 633 10 0 0 Look
46 1 0 632 10 0 0 Look
46 0 0 635 20 0 0 NULL
46 0 0 636 3 0 0 BabyMetal
46 0 0 637 3 0 0 Chase
46 1 0 638 3 0 0 Chase
46 1 0 639 3 0 0 Chase
46 2 0 640 3 0 0 Chase
46 2 0 641 3 0 0 Chase
46 3 0 642 3 0 0 BabyMetal
46 3 0 643 3 0 0 Chase
46 4 0 644 3 0 0 Chase
46 4 0 645 3 0 0 Chase
46 5 0 646 3 0 0 Chase
46 5 0 635 3 0 0 Chase
46 0 1 648 20 0 0 FaceTarget
46 6 1 649 4 0 0 BspiAttack
46 7 1 650 4 0 0 NULL
46 7 1 648 1 0 0 SpidRefire
46 8 0 652 3 0 0 NULL
46 8 0 635 3 0 0 Pain
46 9 0 654 20 0 0 Scream
46 10 0 655 7 0 0 Fall
46 11 0 656 7 0 0 NULL
46 12 0 657 7 0 0 NULL
46 13 0 658 7 0 0 NULL
46 14 0 659 7 0 0 NULL
46 15 0 0 -1 0 0 BossDeath
46 15 0 661 5 0 0 NULL
46 14 0 662 5 0 0 NULL
46 13 0 663 5 0 0 NULL
46 12 0 664 5 0 0 NULL
46 11 0 665 5 0 0 NULL
46 10 0 666 5 0 0 NULL
46 9 0 635 5 0 0 NULL
47 0 1 668 5 0 0 NULL
47 1 1 667 5 0 0 NULL
48 0 1 670 5 0 0 NULL
48 1 1 671 5 0 0 NULL
48 2 1 672 5 0 0 NULL
48 3 1 673 5 0 0 NULL
48 4 1 0 5 0 0 NULL
49 0 0 675 10 0 0 Look
49 1 0 674 10 0 0 Look
49 0 0 677 3 0 0 Hoof
49 0 0 678 3 0 0 Chase
49 1 0 679 3 0 0 Chase
49 1 0 680 3 0 0 Chase
49 2 0 681 3 0 0 Chase
49 2 0 682 3 0 0 Chase
49 3 0 683 3 0 0 Metal
49 3 0 676 3 0 0 Chase
49 4 0 685 6 0 0 FaceTarget
49 5 0 686 12 0 0 CyberAttack
49 4 0 687 12 0 0 FaceTarget
49 5 0 688 12 0 0 CyberAttack
49 4 0 689 12 0 0 FaceTarget
49 5 0 676 12 0 0 CyberAttack
49 6 0 676 10 0 0 Pain
49 7 0 692 10 0 0 NULL
49 8 0 693 10 0 0 Scream
49 9 0 694 10 0 0 NULL
49 10 0 695 10 0 0 NULL
49 11 0 696 10 0 0 NULL
49 12 0 697 10 0 0 Fall
49 13 0 698 10 0 0 NULL
49 14 0 699 10 0 0 NULL
49 15 0 700 30 0 0 NULL
49 15 0 0 -1 0 0 BossDeath
50 0 0 701 10 0 0 Look
50 0 0 703 3 0 0 Chase
50 0 0 704 3 0 0 Chase
50 1 0 705 3 0 0 Chase
50 1 0 706 3 0 0 Chase
50 2 0 707 3 0 0 Chase
50 2 0 702 3 0 0 Chase
50 3 0 709 5 0 0 FaceTarget
50 4 0 710 5 0 0 FaceTarget
50 5 1 711 5 0 0 FaceTarget
50 5 1 702 0 0 0 PainAttack
50 6 0 713 6 0 0 NULL
50 6 0 702 6 0 0 Pain
50 7 1 715 8 0 0 NULL
50 8 1 716 8 0 0 Scream
50 9 1 717 8 0 0 NULL
50 10 1 718 8 0 0 NULL
50 11 1 719 8 0 0 PainDie
50 12 1 0 8 0 0 NULL
50 12 0 721 8 0 0 NULL
50 11 0 722 8 0 0 NULL
50 10 0 723 8 0 0 NULL
50 9 0 724 8 0 0 NULL
50 8 0 725 8 0 0 NULL
50 7 0 702 8 0 0 NULL
51 0 0 727 10 0 0 Look
51 1 0 726 10 0 0 Look
51 0 0 729 3 0 0 Chase
51 0 0 730 3 0 0 Chase
51 1 0 731 3 0 0 Chase
51 1 0 732 3 0 0 Chase
51 2 0 733 3 0 0 Chase
51 2 0 734 3 0 0 Chase
51 3 0 735 3 0 0 Chase
51 3 0 728 3 0 0 Chase
51 4 0 737 10 0 0 FaceTarget
51 5 0 738 10 0 0 FaceTarget
51 6 1 739 4 0 0 CPosAttack
51 5 0 740 6 0 0 FaceTarget
51 6 1 741 4 0 0 CPosAttack
51 5 0 737 1 0 0 CPosRefire
51 7 0 743 3 0 0 NULL
51 7 0 728 3 0 0 Pain
51 8 0 745 5 0 0 NULL
51 9 0 746 5 0 0 Scream
51 10 0 747 5 0 0 Fall
51 11 0 748 5 0 0 NULL
51 12 0 0 -1 0 0 NULL
51 13 0 750 5 0 0 NULL
51 14 0 751 5 0 0 XScream
51 15 0 752 5 0 0 Fall
51 16 0 753 5 0 0 NULL
51 17 0 754 5 0 0 NULL
51 18 0 755 5 0 0 NULL
51 19 0 756 5 0 0 NULL
51 20 0 757 5 0 0 NULL
51 21 0 0 -1 0 0 NULL
